 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
70,0.00000,47,0,47,47,47,127.62631,152.73800,1285.83337,1538.83337,0,0.11200,0.11200,0,0.00000,0,0.46303,47,NaN,NaN,100,47,2,1285.83337,1538.83337,0,0,0.00000,0.00000,NaN
71,0.00000,191,0,191,191,191,150.38894,203.82160,1515.16663,2053.50000,0,0.11200,0.11200,0,0.00000,0,1.88167,191,NaN,NaN,100,191,2,1515.16663,2053.50000,0,0,0.00000,0.00000,NaN
72,0.00000,180,0,180,180,180,153.16810,201.96883,1543.16663,2034.83337,0,0.11200,0.11200,0,0.00000,0,1.77331,180,NaN,NaN,100,180,2,1543.16663,2034.83337,0,0,0.00000,0.00000,NaN
73,0.00000,162,0,162,162,162,147.60978,195.08710,1487.16663,1965.50000,0,0.11200,0.11200,0,0.00000,0,1.59597,162,NaN,NaN,100,162,2,1487.16663,1965.50000,0,0,0.00000,0.00000,NaN
74,0.00000,168,0,168,168,168,144.83062,197.46924,1459.16663,1989.50000,0,0.11200,0.11200,0,0.00000,0,1.65508,168,NaN,NaN,100,168,2,1459.16663,1989.50000,0,0,0.00000,0.00000,NaN
75,0.00000,214,0,214,214,214,154.88854,209.51226,1560.50000,2110.83325,0,0.11200,0.11200,0,0.00000,0,2.10826,214,NaN,NaN,100,214,2,1560.50000,2110.83325,0,0,0.00000,0.00000,NaN
76,0.00000,197,0,197,197,197,154.88854,205.67438,1560.50000,2072.16675,0,0.11200,0.11200,0,0.00000,0,1.94078,197,NaN,NaN,100,197,2,1560.50000,2072.16675,0,0,0.00000,0.00000,NaN
77,0.00000,110,0,110,110,110,132.52291,180.66193,1335.16663,1820.16663,0,0.11200,0.11200,0,0.00000,0,1.08369,110,NaN,NaN,100,110,2,1335.16663,1820.16663,0,0,0.00000,0.00000,NaN
78,0.00000,204,0,204,204,204,150.91831,207.39481,1520.50000,2089.50000,0,0.11200,0.11200,0,0.00000,0,2.00975,204,NaN,NaN,100,204,2,1520.50000,2089.50000,0,0,0.00000,0.00000,NaN
79,0.00000,216,0,216,216,216,121.53862,210.83568,1224.50000,2124.16675,0,0.11200,0.11200,0,0.00000,0,2.12797,216,NaN,NaN,100,216,2,1224.50000,2124.16675,0,0,0.00000,0.00000,NaN
80,0.00000,222,0,222,222,222,116.24498,212.29142,1171.16663,2138.83325,0,0.11200,0.11200,0,0.00000,0,2.18708,222,NaN,NaN,100,222,2,1171.16663,2138.83325,0,0,0.00000,0.00000,NaN
81,0.00000,258,0,258,258,258,115.45093,220.76125,1163.16663,2224.16675,0,0.11200,0.11200,0,0.00000,0,2.54174,258,NaN,NaN,100,258,2,1163.16663,2224.16675,0,0,0.00000,0.00000,NaN
82,0.00000,264,0,264,264,264,142.31615,222.61401,1433.83337,2242.83325,0,0.11200,0.11200,0,0.00000,0,2.60085,264,NaN,NaN,100,264,2,1433.83337,2242.83325,0,0,0.00000,0.00000,NaN
83,0.00000,272,0,272,272,272,137.68421,225.12850,1387.16663,2268.16675,0,0.11200,0.11200,0,0.00000,0,2.67966,272,NaN,NaN,100,272,2,1387.16663,2268.16675,0,0,0.00000,0.00000,NaN
84,0.00000,275,0,275,275,275,130.67014,226.45191,1316.50000,2281.50000,0,0.11200,0.11200,0,0.00000,0,2.70922,275,NaN,NaN,100,275,2,1316.50000,2281.50000,0,0,0.00000,0.00000,NaN
85,0.00000,278,0,278,278,278,126.03821,226.31957,1269.83337,2280.16675,0,0.11200,0.11200,0,0.00000,0,2.73877,278,NaN,NaN,100,278,2,1269.83337,2280.16675,0,0,0.00000,0.00000,NaN
