 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
75,0.00000,15395,0,15395,15395,15395,137.68421,173.84638,1387.16663,1751.50000,0,0.11200,0.11200,0,0.00000,0,151.66686,15395,NaN,NaN,100,15395,2,1387.16663,1751.50000,0,0,0.00000,0.00000,NaN
76,0.00000,14903,0,14903,14903,14903,138.08123,190.91836,1391.16663,1923.50000,0,0.11200,0.11200,0,0.00000,0,146.81983,14903,NaN,NaN,100,14903,2,1391.16663,1923.50000,0,0,0.00000,0.00000,NaN
77,0.00000,13875,0,13875,13875,13875,135.83144,187.34515,1368.50000,1887.50000,0,0.11200,0.11200,0,0.00000,0,136.69228,13875,NaN,NaN,100,13875,2,1368.50000,1887.50000,0,0,0.00000,0.00000,NaN
78,0.00000,14340,0,14340,14340,14340,141.38976,186.81579,1424.50000,1882.16663,0,0.11200,0.11200,0,0.00000,0,141.27332,14340,NaN,NaN,100,14340,2,1424.50000,1882.16663,0,0,0.00000,0.00000,NaN
79,0.00000,14775,0,14775,14775,14775,131.06717,189.85962,1320.50000,1912.83325,0,0.11200,0.11200,0,0.00000,0,145.55881,14775,NaN,NaN,100,14775,2,1320.50000,1912.83325,0,0,0.00000,0.00000,NaN
80,0.00000,13387,0,13387,13387,13387,133.84633,193.43283,1348.50000,1948.83325,0,0.11200,0.11200,0,0.00000,0,131.88466,13387,NaN,NaN,100,13387,2,1348.50000,1948.83325,0,0,0.00000,0.00000,NaN
81,0.00000,13389,0,13389,13389,13389,137.15485,196.07966,1381.83337,1975.50000,0,0.11200,0.11200,0,0.00000,0,131.90436,13389,NaN,NaN,100,13389,2,1381.83337,1975.50000,0,0,0.00000,0.00000,NaN
82,0.00000,12813,0,12813,12813,12813,140.59571,193.96220,1416.50000,1954.16663,0,0.11200,0.11200,0,0.00000,0,126.22978,12813,NaN,NaN,100,12813,2,1416.50000,1954.16663,0,0,0.00000,0.00000,NaN
83,0.00000,14904,0,14904,14904,14904,131.06717,196.60901,1320.50000,1980.83325,0,0.11200,0.11200,0,0.00000,0,146.82968,14904,NaN,NaN,100,14904,2,1320.50000,1980.83325,0,0,0.00000,0.00000,NaN
84,0.00000,15031,0,15031,15031,15031,128.15566,192.37411,1291.16663,1938.16663,0,0.11200,0.11200,0,0.00000,0,148.08085,15031,NaN,NaN,100,15031,2,1291.16663,1938.16663,0,0,0.00000,0.00000,NaN
85,0.00000,14775,0,14775,14775,14775,132.39058,189.46260,1333.83337,1908.83325,0,0.11200,0.11200,0,0.00000,0,145.55881,14775,NaN,NaN,100,14775,2,1333.83337,1908.83325,0,0,0.00000,0.00000,NaN
86,0.00000,14338,0,14338,14338,14338,132.78760,184.43365,1337.83337,1858.16663,0,0.11200,0.11200,0,0.00000,0,141.25362,14338,NaN,NaN,100,14338,2,1337.83337,1858.16663,0,0,0.00000,0.00000,NaN
87,0.00000,14897,0,14897,14897,14897,134.37569,180.33108,1353.83337,1816.83325,0,0.11200,0.11200,0,0.00000,0,146.76072,14897,NaN,NaN,100,14897,2,1353.83337,1816.83325,0,0,0.00000,0.00000,NaN
88,0.00000,14897,0,14897,14897,14897,136.49314,178.34596,1375.16663,1796.83325,0,0.11200,0.11200,0,0.00000,0,146.76072,14897,NaN,NaN,100,14897,2,1375.16663,1796.83325,0,0,0.00000,0.00000,NaN
